"","Region","region_pop","region_cases_last_7_days","region_cases_last_7_days_per_100k","region_vax_rate","prev_per_100k","prev","m_test","m_v","event_size","Same vax % as county","Rapid test right before","100% vaccinated","100% vax & rapid test"
"41","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,41,92.8,42.2,84.6,32.5
"42","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,42,93.2,43,85.2,33.1
"43","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,43,93.7,43.8,85.9,33.8
"44","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,44,94.1,44.5,86.5,34.4
"45","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,45,94.4,45.2,87.1,35
"46","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,46,94.8,46,87.7,35.6
"47","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,47,95.1,46.7,88.3,36.2
"48","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,48,95.4,47.4,88.8,36.9
"49","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,49,95.7,48.1,89.3,37.5
"50","Northeast",49274692,765265,1553,0.650068193221786,6212,0.0621223568480144,0.214,0.717049452164044,50,96,48.8,89.8,38.1
"51","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,1,3.2,0.7,2.1,0.5
"52","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,2,6.3,1.4,4.2,0.9
"53","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,3,9.3,2,6.2,1.4
"54","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,4,12.2,2.7,8.2,1.8
"55","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,5,15.1,3.4,10.2,2.2
"56","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,6,17.8,4.1,12.1,2.7
"57","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,7,20.4,4.7,13.9,3.1
"58","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,8,23,5.4,15.7,3.6
"59","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,9,25.5,6,17.5,4
"60","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,10,27.9,6.7,19.3,4.4
"61","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,11,30.2,7.3,21,4.9
"62","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,12,32.4,7.9,22.7,5.3
"63","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,13,34.6,8.6,24.3,5.7
"64","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,14,36.7,9.2,25.9,6.2
"65","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,15,38.7,9.8,27.5,6.6
"66","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,16,40.7,10.4,29,7
"67","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,17,42.6,11.1,30.5,7.4
"68","South",125652538,1009058,803,0.542533697170526,3212,0.0321221685152114,0.214,0.659688805519453,18,44.4,11.7,32,7.9
